"WORD","HITS"
"assegut","9"
"autors","26"
"bagué","1"
"barques","26"
"blanencs","1"
"bonyeguda","1"
"boscatges","1"
"botànic","2"
"botànics","2"
"bronze","27"
"buscaren","1"
"cabdal","4"
"cala","16"
"carrera","18"
"centra","4"
"cents","52"
"cerdan","2"
"claror","15"
"completar","104"
"concret","20"
"constituïda","8"
"constructor","10"
"construida","4"
"continuat","4"
"corten","1"
"cortina","20"
"declarava","1"
"dedicar","26"
"densa","6"
"desconegut","9"
"difonia","1"
"dissenyats","3"
"d’investigació","4"
"enamorar","4"
"encantat","5"
"endinsaren","1"
"endèmiques","2"
"envoltar","5"
"equivocat","12"
"ermita","19"
"estel","25"
"exercir","9"
"faust","3"
"faustc","1"
"focs","15"
"forcanera","1"
"fragment","54"
"francesc","47"
"ginestet","1"
"gòtica","8"
"hagués","22"
"homenatge","17"
"horitzó","9"
"immobilitat","3"
"impedit","1"
"impressionà","1"
"infinit","6"
"jardins","28"
"joaquim","17"
"junceda","1"
"karl","2"
"literari","5"
"literària","7"
"llavor","24"
"lliure","63"
"llurs","8"
"l’època","6"
"magisteri","3"
"malagueny","2"
"manel","18"
"marimurtra","1"
"marzo","2"
"mecenatge","1"
"missatge","32"
"mocadors","12"
"murtra","4"
"mànegues","7"
"naixien","3"
"narrador","7"
"naval","5"
"noies","39"
"nuvolada","1"
"palahí","12"
"palomera","1"
"passeig","32"
"patufet","9"
"penjarelles","1"
"pescadores","1"
"plàtans","26"
"poemes","12"
"portals","4"
"prenien","6"
"prestigiosos","3"
"prosista","1"
"provenia","4"
"prémeu","1"
"quim","11"
"racons","9"
"rebull","1"
"record","9"
"relacionats","77"
"relats","7"
"reparar","7"
"rey","3"
"rosselló","15"
"rosses","6"
"ruyra","1"
"sardanista","3"
"selvaggi","1"
"sergi","7"
"serrano","4"
"silló","1"
"sillón","1"
"sirenes","4"
"soledat","7"
"somorta","1"
"sotacobert","1"
"superat","11"
"tanta","37"
"tapat","13"
"través","125"
"trist","45"
"tèrbola","1"
"ubicades","1"
"univers","24"
"unió","48"
"veles","15"
"verdós","10"
"versos","20"
"vidreres","1"
"vieta","1"
"visitants","15"
"voler","32"
"voltar","5"
"bmoersb","1"
"camió","66"
"destral","17"
"emergencia","2"
"emisora","4"
"extintor","3"
"lots","2"
"ombersb","1"
"oredena","1"
"posaries","6"
"rasclet","5"
"srembob","1"
"telèfon","89"
"agla","1"
"aglans","3"
"ametlles","19"
"aprenc","7"
"arrofer","1"
"astanyer","1"
"blocs","34"
"casta","3"
"castanyes","33"
"desvern","2"
"discriminar","8"
"garr","1"
"garrofa","1"
"garrofes","2"
"gu","35"
"ina","13"
"iprer","1"
"lzina","1"
"metller","1"
"mostrar","13"
"nebot","18"
"ny","35"
"oguera","1"
"pinya","37"
"pinyons","18"
"porcs","19"
"reconèixer","36"
"tller","1"
"tobar","1"
"treballat","27"
"treballats","9"
"xipre","7"
"xiprer","7"
"últims","19"
"acaba","62"
"acampanat","1"
"acompanyen","13"
"aefxlafliai","1"
"aeròfon","3"
"afinat","3"
"ahiploridki","1"
"aiprequintr","1"
"amposta","11"
"anglès","62"
"anomenat","74"
"apendràs","2"
"arecorremto","1"
"asseuqaraml","1"
"baiges","2"
"baríton","6"
"bateria","17"
"batuta","3"
"batxillerat","10"
"bemoll","3"
"biammbanhe","1"
"bombardí","1"
"bombardían","1"
"bombo","11"
"bongos","4"
"bugles","1"
"caixaxinesa","1"
"campana","25"
"característic","24"
"característica","53"
"característics","15"
"carceller","1"
"cascavells","6"
"castanyoles","11"
"cent","99"
"cilíndric","7"
"clarinet","22"
"clarinets","3"
"classificats","2"
"claves","1"
"clavesercos","1"
"colissa","2"
"compassos","7"
"comproba","2"
"conclusió","8"
"coneixerás","1"
"congues","2"
"consistent","10"
"convencional","6"
"convenient","31"
"copyright","3"
"corn","11"
"cornanglès","1"
"corneta","4"
"cornetasis","1"
"cròtals","3"
"curvat","1"
"cònic","1"
"depenent","20"
"descobriràs","22"
"despres","8"
"dirigida","8"
"divisions","19"
"doblat","1"
"eenorlluita","1"
"ehelsdegerm","1"
"ell","169"
"emetre","7"
"eraelgnairt","1"
"escrites","41"
"estirat","7"
"está","14"
"eufoni","1"
"euphonium","1"
"fabricat","11"
"fagot","11"
"faristol","3"
"fará","1"
"finalitzi","1"
"fiscorn","6"
"flauta","48"
"flautatravessera","1"
"flautí","6"
"flautícades","1"
"fós","2"
"gallardo","3"
"glockenspiel","1"
"gong","6"
"greu","41"
"idiòfons","4"
"ies","21"
"imprescindible","24"
"incòmode","2"
"instrumental","14"
"lefasfdesde","1"
"levare","1"
"lfrrgongssò","1"
"llargada","18"
"llautó","11"
"llengüeta","7"
"lliscament","3"
"longitut","2"
"lsrstalpgar","1"
"lutrompeta","1"
"manejable","2"
"maraques","17"
"marimba","5"
"medeix","14"
"membranòfon","3"
"membranòfons","4"
"metalitzat","1"
"mnyaoelcam","1"
"mogui","3"
"montsià","14"
"muntat","6"
"músicals","1"
"nasal","10"
"notes","39"
"oboè","8"
"octava","3"
"ohifrentpi","1"
"onrocsifol","1"
"pandereta","14"
"paral·lels","7"
"partitures","3"
"pavelló","18"
"perforació","3"
"podríem","15"
"primerament","2"
"puguin","38"
"qualitats","19"
"refttspleg","1"
"remperlafla","1"
"requint","1"
"respostes","63"
"resulta","21"
"ritmes","12"
"rlegabtsife","1"
"roser","28"
"royo","1"
"sabrás","2"
"sasteniralc","1"
"saxo","9"
"saxofons","1"
"saxòfon","2"
"saxòfons","1"
"seloynatsac","1"
"separats","20"
"sería","2"
"shisamnsica","1"
"soni","7"
"sonoritat","5"
"soprano","8"
"soprà","3"
"sostenir","5"
"ssèlgnanroc","1"
"só","14"
"tenor","11"
"tfafagotmir","1"
"timbales","8"
"toquen","22"
"travessera","7"
"trobaríem","3"
"trombó","15"
"tssaxofonsp","1"
"tub","36"
"tuba","12"
"tubarcrrem","1"
"tutor","4"
"típic","36"
"unifilharmo","1"
"vagi","15"
"vara","2"
"vares","6"
"velocitat","74"
"vibràfon","2"
"vlcamèamban","1"
"vppandereta","1"
"xilòfon","16"
"xinesa","19"
"òbvies","1"
"ólsdpegerm","1"
"ajuntaments","12"
"aprendràs","11"
"bellvei","5"
"bodegues","5"
"començarem","7"
"comprendre","12"
"cristal","7"
"denomiació","1"
"denominació","5"
"desenvolupen","15"
"educacio","1"
"educació","69"
"hotels","12"
"llegint","20"
"manufactures","4"
"montmell","7"
"pedreres","7"
"químiques","17"
"repartides","10"
"sanitat","26"
"segones","6"
"tabac","21"
"vivendes","10"
"xapistes","1"
"aguila","7"
"ar","68"
"av","10"
"confon","4"
"confonem","1"
"conèixes","9"
"curstaci","1"
"deien","20"
"dg","11"
"emigra","1"
"eriçol","1"
"escamarlans","3"
"esparver","9"
"flora","21"
"garsa","9"
"gerani","19"
"gi","21"
"grill","18"
"gripau","17"
"iib","1"
"llenguado","9"
"lliçó","16"
"llobarro","5"
"mel","54"
"molesta","12"
"musaranya","3"
"mussaranya","2"
"nem","1"
"observat","5"
"orada","3"
"ortografía","2"
"picada","8"
"porcsenglar","1"
"ratpenat","6"
"ratpenatb","1"
"recollint","6"
"reull","1"
"saltamarti","1"
"sardina","29"
"seitó","5"
"serplxe","1"
"sp","14"
"teixo","1"
"teixó","3"
"treballadora","6"
"verat","6"
"verinosa","2"
"vinga","29"
"vulcana","1"
"òliva","2"
"aconsegueixes","9"
"aconseguiràs","2"
"agradables","8"
"agraïm","4"
"anecdòtiques","1"
"assolellats","8"
"atlàntic","46"
"calamarssa","1"
"causen","4"
"climograma","7"
"climogrames","2"
"columnes","134"
"col·laboració","17"
"col·loques","6"
"comencen","55"
"comparar","11"
"complicada","12"
"càlid","24"
"eixes","3"
"escasses","21"
"excepte","32"
"extremes","14"
"fletxes","41"
"freqüents","20"
"humit","37"
"huracans","5"
"informar","17"
"inténta","3"
"irregulars","15"
"marees","14"
"nevades","6"
"novament","18"
"oceànic","11"
"omplir","58"
"plujosos","5"
"precipitacions","38"
"provoquen","19"
"recordem","10"
"riades","1"
"rierades","2"
"sequera","25"
"suaus","39"
"torrencial","3"
"torrencials","9"
"variable","30"
"ventosos","2"
"viella","6"
"violenta","5"
"xafogós","2"
"alber","1"
"alberr","1"
"arbust","19"
"aritjol","4"
"aromàtica","6"
"aromàtiques","13"
"borratja","2"
"bó","6"
"corretjola","2"
"coscoll","3"
"eee","4"
"enfiladissa","3"
"enfiladisses","2"
"esbarzer","5"
"espígol","10"
"estepa","12"
"farigola","16"
"fonoll","8"
"joncs","6"
"lladoner","1"
"lledoner","1"
"lligabosc","3"
"lliri","14"
"lt","12"
"malva","3"
"margallo","3"
"margalló","13"
"menta","10"
"nr","8"
"pixallits","1"
"plataner","5"
"ribera","28"
"romaní","22"
"rosella","13"
"ver","18"
"vora","67"
"vores","18"
"àlber","4"
"àrbres","2"
"agilitat","3"
"albinyana","7"
"amunt","43"
"antigament","30"
"apa","17"
"arrelat","1"
"ase","33"
"asssemblen","1"
"balladors","7"
"ballat","5"
"bandolers","9"
"bastons","14"
"beneeixen","3"
"beneir","4"
"betlem","8"
"caçoles","1"
"celebra","27"
"cercoletsd","1"
"cinta","24"
"colles","11"
"colpegen","2"
"coneixeràs","26"
"constantment","12"
"correfoc","5"
"coseta","3"
"costum","25"
"cotonines","1"
"cotoninessre","1"
"cunit","4"
"cèrcol","8"
"descobreixes","4"
"desfilaven","1"
"deuen","10"
"diablee","1"
"documentada","3"
"dracb","1"
"d’on","8"
"eclesiàstiques","1"
"edat","102"
"encarnar","1"
"endevinaràs","3"
"escalai","1"
"espabilat","1"
"espectacular","24"
"espectacularment","2"
"establia","3"
"executant","1"
"falcons","3"
"falconsan","1"
"faltes","15"
"formes","132"
"fortament","8"
"gegantç","1"
"gitanest","1"
"gremi","12"
"hagi","67"
"impressionant","100"
"interessant","27"
"llargs","61"
"lluita","33"
"masarbonès","1"
"menjava","19"
"mentres","8"
"montanyes","1"
"negatiu","20"
"nobles","25"
"oblidem","4"
"origens","8"
"originariament","1"
"ote","1"
"pal","42"
"pals","17"
"panderetes","4"
"pastors","10"
"pilar","26"
"piques","4"
"pira","3"
"pista","42"
"portat","32"
"processons","7"
"recorden","9"
"sabaters","6"
"sapigut","1"
"semblants","46"
"sembli","6"
"semicercle","5"
"sokol","1"
"sostenen","7"
"tindràs","42"
"tombs","6"
"torreta","3"
"trabucaires","4"
"trabucairess","1"
"tradicció","1"
"tradicions","29"
"trenant","1"
"trenen","1"
"trestombs","1"
"txec","2"
"valencians","8"
"voltes","30"
"xix","63"
"àpats","8"
"acabaràs","6"
"ajudeta","2"
"ambdues","7"
"aqueductes","1"
"arab","3"
"barbar","1"
"búsca","1"
"caves","6"
"cep","12"
"comprens","1"
"comprén","11"
"comtes","18"
"construccions","42"
"continues","4"
"cova","48"
"coves","48"
"cugat","8"
"daten","4"
"deixat","51"
"deixats","2"
"distintes","4"
"distints","4"
"domenys","4"
"elaboren","29"
"enterraments","6"
"gornal","5"
"guerrers","14"
"iberic","1"
"lèpoca","3"
"manaven","3"
"manmellar","1"
"mbarbara","1"
"medieval","33"
"monestirs","16"
"muga","15"
"observant","12"
"observes","5"
"obtenim","38"
"obtindràs","31"
"perfectament","28"
"pobladors","5"
"prehistoria","3"
"prehistòria","29"
"prehistòrica","8"
"presta","10"
"rastres","3"
"refereixen","18"
"referents","5"
"remonta","1"
"resolts","4"
"tindre","13"
"trobats","8"
"utilitzarien","1"
"vallmajor","2"
"vindre","6"
"vivint","10"
"aguns","1"
"bonastre","4"
"comunicat","5"
"dificil","14"
"enganyaven","2"
"evolució","45"
"experimentar","9"
"habita","12"
"increment","11"
"intermig","3"
"mapes","25"
"masllorenç","3"
"noves","79"
"nuclirural","1"
"perdia","7"
"poblacio","2"
"quintuplicar","1"
"referent","7"
"respondre","28"
"rural","28"
"rurals","16"
"senyala","40"
"triplicar","1"
"urbans","21"
"urbà","35"
"ampla","32"
"animes","6"
"castellot","2"
"cims","26"
"costera","4"
"desanimis","5"
"direccions","11"
"emminentment","1"
"estreta","28"
"estudiaràs","3"
"foix","10"
"franja","22"
"gaià","10"
"hidrografia","9"
"interessar","6"
"litoral","55"
"localitzades","1"
"montpeó","2"
"muntanyosa","8"
"paral·lela","8"
"pedrafita","2"
"quadrell","2"
"serralada","49"
"serralades","33"
"torrent","20"
"torrents","22"
"turística","13"
"tórna","1"
"verdader","5"
"actuen","14"
"alcaldes","7"
"andorrà","1"
"aspectes","57"
"busquem","19"
"caracterítiques","3"
"col·laborar","8"
"comarcal","19"
"comuns","25"
"comés","1"
"coneguem","5"
"confós","2"
"consellers","11"
"creada","11"
"decideixen","12"
"decisió","10"
"entitat","10"
"esport","63"
"falsa","16"
"garrofers","1"
"hages","1"
"incorporaren","2"
"opcions","81"
"organismes","17"
"penedès”","1"
"priorat","10"
"pugui","44"
"reconeix","15"
"regidors","11"
"reunir","18"
"santaoliva","3"
"santjaume","2"
"s’anomena","10"
"textos","41"
"truquet","1"
"valencià","29"
"vertadera","1"
"veïnes","19"
"multiplicar","24"
"operacions","40"
"restar","17"
"arith","7"
"bernabeu","2"
"calabuig","2"
"catorze","41"
"cinquanta","83"
"clicar","27"
"comptem","12"
"cálcul","2"
"denou","6"
"desenes","24"
"desset","4"
"dihuit","1"
"dll","8"
"equivoques","4"
"excelent","7"
"felicidad","2"
"fitxer","5"
"fíxa","4"
"generat","10"
"huitanta","1"
"intercanvi","25"
"mayor","5"
"mental","15"
"nombres","130"
"noranta","20"
"operació","37"
"paulí","2"
"portant","8"
"posterior","38"
"primària","37"
"programa","43"
"punxa","20"
"pérez","8"
"quaranta","52"
"quinze","58"
"trenta","45"
"tretze","41"
"unitats","70"
"¿vols","1"
"americà","31"
"ampliar","15"
"apagar","28"
"botoencesa","1"
"breu","25"
"capta","7"
"cintura","22"
"càmera","17"
"desades","3"
"disparador","3"
"durada","34"
"encesa","9"
"enfocament","1"
"enquadrament","1"
"enquadrar","1"
"escenari","12"
"escrivi","1"
"experta","4"
"flaix","4"
"genera","17"
"genolls","15"
"global","11"
"lcd","2"
"lents","14"
"lsd","2"
"malucs","5"
"mil·lèsimes","6"
"mostra","41"
"nselector","1"
"pantallalsd","1"
"perdre","64"
"pertinents","1"
"plaamerica","1"
"pladetall","1"
"plageneral","1"
"plamig","1"
"preparades","9"
"preparats","18"
"primerpla","1"
"prémer","7"
"recordaràs","6"
"regulador","2"
"rellevància","5"
"selector","1"
"seua","34"
"targeta","20"
"terç","19"
"totalitat","10"
"triar","54"
"vidualitzar","1"
"webquest","3"
"xicoteta","8"
"zoom","2"
"astrònom","5"
"atletisme","12"
"autocaravana","1"
"balancí","8"
"caixera","2"
"calaixera","9"
"ciclisme","13"
"cuinera","18"
"escalada","4"
"escombriaire","15"
"escriptori","3"
"esports","44"
"esquí","22"
"fuster","30"
"golf","33"
"grava","13"
"guàrdia","33"
"handbol","14"
"helicòpter","28"
"hoquei","13"
"judo","10"
"lliteres","1"
"metge","74"
"miner","13"
"modista","15"
"moto","55"
"músic","34"
"natació","24"
"pallasso","30"
"patinatge","8"
"periodista","18"
"ping","5"
"pong","4"
"prestatgeria","13"
"submarí","17"
"tamboret","9"
"taxi","31"
"telefèric","2"
"tractor","20"
"tramvia","13"
"trineu","7"
"tràiler","1"
"voleibol","6"
"waterpolo","4"
"afegeixes","3"
"analitza","5"
"calcula","43"
"cares","38"
"coincidir","8"
"combinar","9"
"començaments","13"
"començant","26"
"consecutius","5"
"considera","26"
"contempla","9"
"cpd","2"
"deduir","10"
"descomposició","21"
"determinada","25"
"diferencien","22"
"divisibles","6"
"d’estar","5"
"edtat","2"
"efgh","2"
"eliminar","30"
"equacions","7"
"exponent","11"
"expressa","25"
"exteriors","22"
"fórmula","16"
"hauran","17"
"hipotenusa","9"
"imparells","2"
"invertides","2"
"isòsceles","9"
"línia","89"
"l’abecedari","2"
"l’espill","2"
"menudes","6"
"menut","14"
"múltiple","17"
"nan","14"
"necessàriament","2"
"obtín","2"
"original","31"
"paritat","2"
"perímetre","12"
"perímetres","4"
"pintades","10"
"ponderada","2"
"possibilitats","23"
"possibles","28"
"pregunta","54"
"produeixen","91"
"quadrilàter","11"
"quantitat","121"
"qüestions","40"
"rectangles","12"
"relació","103"
"resoldre","77"
"salts","27"
"savi","26"
"segment","13"
"seguit","61"
"siga","10"
"simetries","4"
"suma","60"
"sumen","16"
"tinga","8"
"tingues","9"
"triangles","21"
"unitat","129"
"urnes","6"
"veges","3"
"vèrtex","16"
"vèrtexs","8"
"xifra","29"
"xifres","50"
"últimes","18"
"akespurnav","1"
"castellciuro","1"
"caurfsarhs","1"
"cgavetqoea","1"
"ciuró","2"
"correcuita","1"
"cotó","47"
"cremat","9"
"cuita","18"
"davantal","10"
"drap","26"
"d’interès","6"
"enrhiqllde","1"
"equipat","3"
"espurna","5"
"espurnes","2"
"estacio","3"
"federacio","1"
"federació","2"
"feltre","3"
"foment","3"
"iimocadorf","1"
"llums","29"
"mag","12"
"matines","1"
"miren","17"
"mocador","24"
"mùsica","1"
"m’he","3"
"ncamellnpm","1"
"obrera","11"
"oexumetftt","1"
"pam","17"
"petard","2"
"rulbtqsnai","1"
"rvballcbrn","1"
"sofocat","1"
"sortiré","2"
"texans","5"
"tsmfvgrcam","1"
"unbinbulbc","1"
"xumet","3"
"acceptar","16"
"acolli","1"
"acollir","9"
"acostar","16"
"acumular","5"
"agradat","32"
"agradava","18"
"ap","12"
"aporten","12"
"callar","12"
"cargolet","2"
"cargolets","1"
"cargols","37"
"cec","15"
"cia","4"
"clicant","26"
"confian","1"
"confiança","15"
"contat","7"
"conviure","11"
"convèncer","6"
"coope","1"
"cooperacio","1"
"creativitat","5"
"cultural","45"
"da","67"
"dcf","1"
"decidir","50"
"descobrir","67"
"dialeg","1"
"dialogar","3"
"dife","1"
"diferencia","13"
"discutir","5"
"diversitat","32"
"diàleg","20"
"enriqueix","1"
"enriquidor","1"
"esforços","15"
"esl","4"
"espantar","16"
"espantats","2"
"esperem","24"
"explicava","14"
"fantàstiques","5"
"fugint","3"
"gr","21"
"groga","42"
"històries","28"
"ic","10"
"idioma","18"
"igualtat","14"
"incendi","22"
"jugaven","13"
"llunyana","3"
"llunyà","13"
"marxava","3"
"mentida","31"
"mirant","36"
"nag","1"
"nouvinguts","2"
"oc","12"
"oferir","12"
"organitzar","30"
"pació","1"
"parlaven","14"
"partici","1"
"participacio","2"
"plegats","18"
"pràctica","35"
"ració","1"
"respec","1"
"rl","9"
"rç","1"
"rència","1"
"sentir","68"
"solidaritata","1"
"somriures","2"
"sorpreses","4"
"símbols","40"
"tancar","44"
"targetes","8"
"tat","14"
"tendres","10"
"tinguessin","5"
"tolerancia","1"
"toleràn","2"
"tolerància","7"
"tú","18"
"viatger","8"
"violència","12"
"ça","10"
"únic","67"
"actor","17"
"andorra","24"
"apropar","8"
"aragon","2"
"aragón","4"
"aventures","24"
"babar","1"
"badis","2"
"baixant","3"
"ballet","9"
"banyoles","21"
"bedrich","2"
"blancanieves","1"
"bocabadat","67"
"bohèmia","2"
"bolero","4"
"cants","11"
"capbussa","2"
"carpes","1"
"clavaguera","1"
"clavegueres","13"
"composicions","9"
"compositors","16"
"concert","27"
"confons","1"
"conservatori","3"
"cordes","37"
"cuba","13"
"cántaro","3"
"descriptiva","5"
"descriure","11"
"elefante","2"
"emilianet","2"
"emilio","3"
"empresari","12"
"encanta","12"
"estret","37"
"flamenca","1"
"fosc","46"
"frança","82"
"fuente","4"
"fàstic","7"
"gaudirà","1"
"glup","3"
"habana","2"
"haurà","49"
"hoooola","1"
"idlaviv","1"
"imitant","2"
"imitar","7"
"impressionista","2"
"infant","14"
"interpretada","4"
"itàlia","62"
"levar","1"
"llach","5"
"llisca","5"
"maurice","3"
"moldau","2"
"montoliu","5"
"nacional","41"
"nascut","41"
"net","57"
"operística","2"
"paisatges","19"
"parís","45"
"peixet","8"
"percussionista","1"
"pizzicato","4"
"plomo","2"
"praga","7"
"premis","11"
"professor","45"
"profunditats","9"
"publicat","6"
"quí","3"
"ravel","6"
"reconeixements","2"
"recrear","2"
"ràpids","16"
"salmons","2"
"saluden","2"
"seguiràs","2"
"serrat","12"
"simfònic","6"
"simfònica","5"
"simfònics","1"
"situacions","23"
"smetana","4"
"soldadito","2"
"solista","8"
"solistes","4"
"sortilegis","1"
"submergeix","1"
"tasca","21"
"tete","4"
"titol","10"
"tocat","11"
"toco","7"
"transcorre","2"
"trepidants","1"
"valgut","6"
"venècia","11"
"vessar","5"
"violinista","10"
"vivaldi","11"
"vocal","170"
"òperes","6"
"assemblo","3"
"criatures","15"
"distretes","1"
"enhorabona","189"
"ensenyaran","1"
"esclafar","2"
"feixucs","1"
"fereixen","1"
"ferrat","5"
"ferrats","3"
"herbam","1"
"ig","10"
"pols","57"
"poruc","11"
"sabates","83"
"sabrien","1"
"sento","17"
"superbé","10"
"temo","2"
"voreta","2"
"bober","1"
"eel","1"
"muntanyí","1"
"pbc","3"
"serie","7"
"uho","2"
"vindré","7"
"arrosego","1"
"babes","1"
"cabrit","7"
"ceballos","1"
"cintia","1"
"denis","2"
"descansant","1"
"gespa","11"
"lenta","17"
"lopez","2"
"mandrós","5"
"mini","6"
"passo","15"
"reptar","1"
"uoc","1"
"afavoreixi","2"
"ambiental","11"
"angulars","1"
"arcuran","1"
"assegurar","26"
"atencio","3"
"benestar","14"
"biosfera","8"
"capacitats","10"
"cimera","1"
"cj","1"
"compartim","5"
"compassió","3"
"complementats","1"
"comunitari","2"
"conservin","1"
"danys","10"
"democràtiques","9"
"desenvolupats","12"
"desplegats","1"
"dignitat","6"
"diversitats","1"
"domiciliària","1"
"donació","3"
"donaria","3"
"ecològica","1"
"ecològics","4"
"encaixin","2"
"enteniment","1"
"equitativa","1"
"erradicar","2"
"espiritual","6"
"estructurat","2"
"finalitzen","3"
"futures","7"
"física","50"
"generacions","7"
"generals","20"
"gestar","1"
"gxiotet","1"
"hospitals","17"
"humanitat","29"
"immens","10"
"indígenes","10"
"integritat","5"
